ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
GO:2000146	negative regulation of cell motility	160/10518	246/23577	7.25456888181693e-11	1.93152896478376e-09	8.64207336250279e-10	240725/56363/13869/52392/12043/76707/93672/14270/280287/11539/338366/63953/17684/18119/110279/17319/110532/114229/260315/237542/19279/117600/12512/16009/16189/214384/20317/109934/18015/118453/217303/26941/11852/16413/24071/238328/14026/69237/193385/13488/78771/56838/66082/19270/64652/105450/14714/20855/380916/66214/13134/76108/223255/110168/19219/211770/14083/107831/57277/18591/14114/77044/11482/67451/12667/11450/56637/14525/208177/19876/15116/19015/11596/20807/19274/13078/12385/106952/328949/52662/107351/19091/19211/14462/18128/353156/13805/69601/320271/18024/19271/23892/114715/214968/228880/18645/74012/56426/20319/211556/60599/53614/109331/16600/242608/69216/19273/29876/22417/18600/20346/50791/20563/19017/19664/56792/55985/21814/23790/21388/56715/243362/19242/109880/13835/15404/56753/12154/259302/20315/11857/20901/56306/319430/11816/21803/70300/20130/11819/54608/269951/22411/20300/11601/211323/50768/12317/14766/234593/23988/74144/21838/23938/13138/76499/21857/70415/72065/140571/170942	160
GO:0032874	positive regulation of stress-activated MAPK cascade	105/10518	148/23577	7.29651998567861e-11	1.93406423087054e-09	8.65341668476972e-10	18387/12421/14367/21934/67313/27218/93840/21808/70097/26408/14219/13608/17873/26398/70834/12775/26406/338372/105352/19766/13614/23882/20963/26564/14063/15357/26401/319955/29820/19229/21943/13132/52521/56274/22422/60597/224014/13544/21844/26407/11596/22339/17240/76589/22436/19106/14370/16906/26403/13380/22030/332579/69601/24136/65964/68082/22034/19419/16176/215653/19246/665113/56426/99470/242316/192656/26409/140577/21898/230738/12540/21899/63873/330177/93897/17969/16543/17295/93735/16846/15258/54324/107607/12922/13197/22421/65106/21940/17000/26365/15469/18479/27050/15461/14170/142980/14388/257632/234878/117149/330938/22041/81897/237038/17318	105
GO:0043393	regulation of protein binding	144/10518	217/23577	7.42107135021636e-11	1.93799453597213e-09	8.67100170971327e-10	227120/208727/12043/64143/226352/74117/16153/11352/240873/19165/14797/21665/15525/83560/70834/12985/217356/19719/16413/59036/13665/69237/193385/94245/21752/17260/20620/16398/16392/26419/12159/73181/18095/13132/56274/11600/22045/67819/17869/18591/66725/110213/75826/11450/15205/209200/56637/21844/50873/18763/215001/224860/320209/68010/19877/72512/11555/107975/13380/15958/21416/22030/11350/69601/14526/16401/12716/12010/110074/14225/15901/13589/20779/58231/17395/11538/20878/97112/76089/20615/16842/192656/67490/433700/21812/12578/100102/19268/269587/100017/78806/67025/12540/18509/56273/57320/13542/11603/12491/66993/100732/12933/74318/21814/54723/74585/19384/16848/15893/12389/17295/109624/15258/13848/13666/11519/58799/67784/232560/11816/244058/109689/22113/54126/74256/14339/64209/75687/67443/244667/23988/59035/11804/117149/57810/72828/20660/12306/22038/18715/385354/17257/270627/237107	144
GO:0046822	regulation of nucleocytoplasmic transport	144/10518	217/23577	7.42107135021636e-11	1.93799453597213e-09	8.67100170971327e-10	19335/16182/13869/12021/108989/13211/16589/11545/19250/13608/18119/93759/12534/16000/17931/15978/69181/22433/13649/103573/103583/19052/22627/18015/12985/21833/16480/13207/12006/26941/20698/18760/18035/59036/19042/238276/21809/52668/15519/20677/218210/18708/18753/12159/57258/71844/70572/13132/81799/20356/70790/11600/66725/223864/56722/20583/26413/15163/56637/67045/18763/26416/54194/50930/19043/68010/12326/72512/17128/19653/14682/107351/16452/54612/24069/21416/18761/227720/320482/69601/215280/23892/329506/16176/241639/18767/13605/97064/20319/24088/13645/19055/230073/21812/22166/21898/12578/14084/18477/66233/230738/20218/55948/56717/57320/109552/12491/16193/21335/269113/17472/74585/19247/19047/16543/16846/319757/21937/21849/629378/26365/21803/207728/70261/29810/69068/19663/142980/234515/74256/71805/78688/68051/12550/56453/13663/16173/17127/22771/81897/235626/331401/53380/170743	144
GO:0050670	regulation of lymphocyte proliferation	144/10518	217/23577	7.42107135021636e-11	1.93799453597213e-09	8.67100170971327e-10	22637/17974/227059/12487/12477/16147/16331/12043/16153/19264/381305/22164/240873/16963/18106/27218/17221/237256/11846/12484/12142/74048/17319/50723/16000/114774/15978/67245/16160/16189/16362/16859/20555/22780/12775/20851/20850/217303/15223/11622/20663/11847/12231/238555/193385/20963/17260/16195/14165/11534/80795/12159/16854/14714/321019/19354/72049/105855/12053/15205/13383/22042/12524/12519/208154/208650/14960/11596/16988/14991/94185/65960/20662/69816/65113/16149/14419/56708/78317/22287/12511/60533/58205/18761/16184/12151/57438/22034/12505/16176/16396/329559/18019/16183/60505/16159/229473/12479/242122/57257/242202/192656/21898/12578/17480/230979/16193/12182/12494/17120/108723/21333/16846/93695/15170/12504/93675/26365/21803/12144/434215/27050/109594/20737/12520/14082/384783/12367/16161/16453/16168/117149/12501/16173/102657/213208/17973/81897/21813/12387/12772/20371/74131/12229	144
GO:0045580	regulation of T cell differentiation	98/10518	136/23577	7.44132710827661e-11	1.93799453597213e-09	8.67100170971327e-10	22637/107527/12487/12477/16147/20668/19264/381305/22164/240873/320404/63953/15284/17221/17863/12142/15978/67596/22433/22778/16189/16362/104709/16859/57765/19401/12775/20851/20850/15223/20663/268564/192119/15519/238555/12522/20963/13024/11774/328365/12159/13655/16197/14000/105855/12703/12053/14960/14991/20662/56468/21417/22694/269023/16149/19255/17131/20227/14462/16184/12151/11350/12505/19419/57432/16176/56436/16183/16159/229473/12479/22724/19885/192656/230126/30936/15977/12578/18762/16193/14357/108723/109880/232174/21940/21803/723840/16190/16453/16168/74256/235320/16173/214812/21813/12772/20371/74131	98
GO:0120032	regulation of plasma membrane bounded cell projection assembly	117/10518	169/23577	7.76001912374272e-11	2.01220669800007e-09	9.00304278200814e-10	19888/29819/76709/208727/74117/103967/64009/11793/216363/74694/12808/216560/108686/83431/237860/192197/12775/53860/24057/11845/319565/21809/14026/15519/18811/56044/193385/195208/67046/271127/14063/18753/219103/13829/12224/17909/72844/19354/74201/20807/271457/14158/72722/260409/213575/104215/18189/11789/225523/54670/245857/107351/18761/667663/329421/50884/140810/228880/192167/18805/18645/329795/21812/75811/242687/12540/12345/108911/13836/56717/56226/11603/15194/231225/20563/16590/381644/56792/231532/23790/231637/56455/18439/319974/19353/243725/12389/73178/27205/11826/56753/384452/101314/58804/67425/232906/70300/20430/69710/15461/213027/22335/234267/74256/18186/13430/68743/235072/102774/17427/23999/17758/75974/385354/14265/140571/11977	117
GO:0032944	regulation of mononuclear cell proliferation	145/10518	219/23577	8.1882635678816e-11	2.11406077570761e-09	9.4587596922214e-10	22637/17974/227059/12487/12477/16147/16331/12043/16153/19264/381305/22164/240873/16963/18106/27218/17221/237256/11846/12484/12142/74048/17319/50723/16000/114774/15978/67245/16160/16189/16362/16859/20555/22780/12775/20851/20850/217303/15223/11622/20663/11847/12231/238555/193385/20963/17260/16195/14165/11534/80795/12159/16854/14714/321019/19354/72049/105855/20440/12053/15205/13383/22042/12524/12519/208154/208650/14960/11596/16988/14991/94185/65960/20662/69816/65113/16149/14419/56708/78317/22287/12511/60533/58205/18761/16184/12151/57438/22034/12505/16176/16396/329559/18019/16183/60505/16159/229473/12479/242122/57257/242202/192656/21898/12578/17480/230979/16193/12182/12494/17120/108723/21333/16846/93695/15170/12504/93675/26365/21803/12144/434215/27050/109594/20737/12520/14082/384783/12367/16161/16453/16168/117149/12501/16173/102657/213208/17973/81897/21813/12387/12772/20371/74131/12229	145
GO:0033002	muscle cell proliferation	140/10518	210/23577	8.2387819205609e-11	2.11793514544074e-09	9.4760944503729e-10	20846/12633/13869/22596/208727/16153/21808/13982/22353/17684/21929/26408/15214/15182/14609/93759/12534/16000/15978/14632/16009/13649/17268/16160/214384/11684/72508/20851/16416/18750/59027/64010/20471/17420/15251/21809/22355/17300/13614/16468/78689/21752/17260/15357/268697/18708/16398/12159/11727/14180/239273/27401/18162/11600/211770/17869/22402/14083/18591/14375/19094/77044/11450/545156/56637/13052/18091/19015/26416/18712/18131/11596/53817/22339/271457/19765/13653/15200/14164/70417/18596/14682/16452/19211/21416/18128/20181/54598/22034/21817/17395/18706/16159/16194/13609/108058/21812/18124/16600/16476/19204/74777/56717/22062/15208/16193/19017/19664/21814/21388/12389/11677/12154/108655/19016/12576/16001/23966/18479/14183/14182/80857/15368/13617/17125/16168/17390/234593/78688/12554/14234/12797/57246/17967/16173/15551/68861/21813/12387/237038	140
GO:0043583	ear development	151/10518	230/23577	8.74512234079055e-11	2.23845105753111e-09	1.001530839571e-09	14048/98711/14472/12043/14633/72999/17164/93840/21808/22283/19130/52906/14051/15214/109205/11793/22295/11994/110279/16000/108030/237523/14160/320398/216527/216560/18423/14233/18208/18472/109934/67671/26941/18109/12879/15228/20471/20474/26380/109181/14836/192119/193385/17828/21418/13614/26564/212937/18014/110789/14165/218756/16531/15209/12159/14623/14180/50769/24064/239250/71175/107587/17869/67042/12614/12609/26413/21380/13544/15205/20655/13388/328789/14972/12305/224796/71461/20472/21417/54670/110796/13409/14179/14462/241226/667663/18510/18128/329421/23992/18012/20378/214593/12125/16449/16658/15213/329628/242022/99683/171166/320790/67628/18124/73750/60613/15444/230824/13844/230857/15208/13542/231070/17527/14184/21906/12020/19664/231252/18935/433899/29817/14581/19247/13047/19353/54722/11921/16206/11941/330409/12576/15451/14402/56847/17921/233651/14183/15373/15372/16535/14182/80857/58198/244585/12550/17132/73230/20897/17920/20776	151
GO:0060491	regulation of cell projection assembly	118/10518	171/23577	8.95690775126011e-11	2.28286315506476e-09	1.02140176110861e-09	19888/29819/76709/208727/74117/103967/64009/11793/216363/74694/12808/216560/108686/83431/237860/192197/12775/53860/24057/11845/319565/21809/14026/15519/18811/56044/193385/195208/67046/271127/14063/18753/219103/13829/12224/17909/72844/19354/74201/20807/271457/14158/72722/260409/213575/104215/18189/11789/225523/54670/245857/107351/18761/667663/329421/50884/140810/20779/228880/192167/18805/18645/329795/21812/75811/242687/12540/12345/108911/13836/56717/56226/11603/15194/231225/20563/16590/381644/56792/231532/23790/231637/56455/18439/319974/19353/243725/12389/73178/27205/11826/56753/384452/101314/58804/67425/232906/70300/20430/69710/15461/213027/22335/234267/74256/18186/13430/68743/235072/102774/17427/23999/17758/75974/385354/14265/140571/11977	118
GO:0032409	regulation of transporter activity	157/10518	241/23577	9.07779468119997e-11	2.30382840334794e-09	1.03078206122472e-09	170755/22218/12043/11931/240899/72978/18390/215748/432442/94221/18821/14609/15275/11735/268345/19052/13385/22627/11418/12295/54377/18750/26941/14226/22160/238161/15512/20191/11472/19766/75607/26385/56085/69635/93692/17260/19418/26556/12919/238871/15165/105675/83997/12289/18753/12159/140743/19229/76273/14169/16539/11838/12300/60597/58234/223864/12297/75785/14167/13383/12856/20974/11596/57440/18189/16573/65113/11555/83814/14419/12794/19091/19211/11554/12296/12298/53416/241528/14225/18803/59091/17395/18389/12918/192167/80281/229709/108058/109676/65973/14579/545622/18578/100102/15444/19204/74777/13844/242735/57320/11603/109552/18671/19699/22629/15194/19017/116873/57816/14467/12389/232748/108017/381812/18301/57780/20266/243961/16502/57442/20866/54376/71345/13491/16535/16337/16150/11739/12286/74513/56437/66894/234779/244701/13430/56379/214162/72821/399548/15561/57014/69106/12306/17918/14697/19417/11933/81897/20840/333433/54652/14265/13405/245537/11977/66240/279561	157
GO:0002697	regulation of immune effector process	215/10518	349/23577	9.83731753462696e-11	2.48600685493708e-09	1.11229259367883e-09	214855/20846/15510/12487/14367/74019/13136/16153/19264/12628/13211/381305/22164/240873/16963/14131/18106/27218/12523/30925/383619/96935/63953/15284/21808/17221/77777/21929/17863/53331/11846/103213/12484/11793/74048/110279/17319/16414/15978/20852/22433/16160/16189/16362/11541/104709/18806/109934/360013/16859/57765/19401/12775/20851/20850/217303/15223/74136/80913/58185/268564/21809/22031/105352/20963/14063/19056/80795/16854/16197/11600/223601/19354/80287/110213/21357/12053/22042/140474/69150/80285/209200/84544/18607/26416/57757/14972/21355/11596/14964/14991/224840/22324/14158/19043/56468/17685/17688/225160/66878/22694/69816/72512/65113/16149/240354/17131/225825/56708/14462/16184/22030/107746/20910/723903/13482/12258/22034/80985/19419/27103/12010/16176/16396/16803/16183/60505/16159/24088/12479/242100/14129/109905/192656/230073/66362/230126/18124/21898/15977/15962/230738/80912/19204/14191/230979/18762/12491/55982/16193/107823/81702/14825/17472/18439/56715/108086/15289/16846/78781/209590/22320/72103/108655/15170/17059/80782/93694/71183/243655/27007/243659/68077/21946/19294/26365/21803/233079/233080/14751/68668/723840/94088/64297/16190/20737/16409/56213/27027/14082/20911/14128/142980/234311/16161/16453/15368/16168/244548/257632/11765/72544/15481/54698/54725/16173/18854/213208/81897/12772/20371/20400/74131/12229/20955	215
GO:0050866	negative regulation of cell activation	123/10518	180/23577	9.91317160449752e-11	2.4946057151571e-09	1.11613990750172e-09	12477/16147/20720/16331/16153/381305/22164/240873/16963/12523/15284/237256/21929/11846/12484/12142/74048/110279/11540/114774/67245/16189/16362/11684/109934/16859/20555/57765/217303/15223/11847/12231/238555/193385/105352/18753/12159/16854/14714/52023/18591/268860/12053/14729/13383/100043314/208154/17470/208650/67742/57757/14960/14991/94185/224792/14158/65960/56468/225160/22694/65113/269023/16149/11555/19255/17131/54607/14419/22287/60533/58205/19091/14102/16184/57438/12505/22174/57432/16396/329547/94212/16183/99571/229473/242100/242122/242202/242248/19218/12801/15977/12578/12802/230979/18595/14357/56715/18590/17120/14255/93695/15170/12527/21946/11816/26365/21803/434215/16190/20737/27027/12367/16453/15368/74256/208936/72828/102657/14629/213208/12772/20371/12229	123
GO:0044772	mitotic cell cycle phase transition	207/10518	334/23577	1.01293156547741e-10	2.53828733466691e-09	1.13568399756091e-09	21749/329152/387219/319651/26554/98496/227331/12043/20479/76707/381293/214498/108989/108000/76843/16798/237256/17863/19386/12534/216166/27375/327799/12905/52679/52468/12323/15574/13649/12450/72290/54394/20555/72508/83560/23834/74370/209334/50496/11491/194655/59036/17420/238271/15512/19363/12192/26380/12313/56696/16323/238555/20677/66197/18014/218294/21752/268697/20620/14165/218793/70601/12325/72391/50523/67153/72400/328440/19645/66214/27401/19357/319944/105837/68501/11479/12914/83383/224023/19385/12544/75826/22061/68193/12013/18763/18712/57261/71810/70891/50850/116871/12193/12314/67974/225182/63955/13872/11789/52563/16906/12322/70799/67655/18018/19211/78832/18761/30963/67121/67991/11477/104418/75608/56190/723951/18767/66371/13559/723950/12428/269424/53317/404710/229776/108058/229841/19055/13684/12448/27354/67628/20104/12578/12580/20460/269582/68592/108911/22062/12571/18647/18671/72772/66993/21335/52206/81702/12545/12704/330177/17120/72611/14056/93695/56150/24100/12122/12034/15170/12444/12576/381979/77891/68953/68077/12315/21803/12447/208836/77011/12144/74996/233805/30949/12237/75770/12577/72284/12443/13685/211134/26992/116733/76454/69581/16412/235041/12649/13076/18854/56469/53869/66991/50875/235559/208583/76499/636931/235661/69274/18715/13205/72584/17257/54601/320595	207
GO:0045765	regulation of angiogenesis	159/10518	245/23577	1.06755304667519e-10	2.66396919262378e-09	1.19191674667325e-09	240725/257630/210933/68833/20846/12767/269120/14103/12490/70097/327743/21907/18119/93759/16414/21390/50721/12226/16878/22433/20692/11541/104709/11684/20317/18015/16416/18750/20698/11852/19878/16413/79221/18760/15251/24071/18654/238328/18811/17300/387217/21752/18570/80898/66549/16392/192187/105450/16854/19229/70086/66214/16840/20356/67154/107831/223864/56233/109901/11482/16402/13731/11504/12394/13388/18132/22339/19274/13078/240185/19877/14164/11555/21413/18128/11350/13805/69601/18024/23892/114715/16176/319909/15901/228852/18803/17395/19223/208188/56426/20319/50754/20351/13601/246691/20226/14066/16600/16451/230738/230775/13836/24111/20349/15234/12491/16542/15945/11745/19303/14886/15507/14254/15289/243362/269831/16846/19242/15258/13835/12922/11826/50501/58991/67784/21937/12273/101540/319197/26365/20130/53415/11441/20866/11535/18576/18751/12827/11601/78560/15368/15245/14234/112405/18186/23871/18854/23938/13036/21813/12387/12772/54601/12766/58861/64103/68792/27494/14205	159
GO:0001701	in utero embryonic development	267/10518	449/23577	1.2671759368935e-10	3.14893220318035e-09	1.40889956141448e-09	20671/383491/98711/50785/81898/14367/16147/11790/26554/26987/14633/226352/16153/214253/11931/30928/226844/16798/17684/17863/72780/15214/11702/12142/14609/18119/52463/20587/18541/16000/52679/72068/16878/216527/13649/17308/22210/83431/68275/19062/78912/50776/207165/14784/12702/17977/66055/238055/77480/22160/217558/207304/15251/19363/12192/21809/26380/238328/12454/17263/76044/17300/107889/13614/56094/19206/108138/68018/218490/268697/218811/328365/67772/13135/50523/67153/723905/387135/13132/56274/252973/11600/211401/380993/17069/17886/18591/66513/74778/22422/381022/11482/11479/18022/239719/106298/26413/75826/15205/77446/14390/12394/13388/18763/57261/22339/20807/63856/21425/17240/17158/12211/20541/13819/17685/225164/225182/13507/15200/53601/18596/17128/17126/22682/14462/65969/12151/18128/20181/94217/11477/68795/20687/22138/16401/50884/16410/19182/19672/20732/12125/107586/69270/12048/67204/56406/18803/58231/329559/17979/20613/21420/12162/15213/14013/20482/56758/30791/11863/18129/69608/18741/16842/320790/27354/50500/21812/76804/15221/20460/50927/22608/16330/14622/230796/68592/13806/57434/23950/231225/20563/20531/19664/18595/74318/21814/56305/74376/21405/231672/13445/20602/66711/68510/14673/12591/12190/381695/319757/108655/101314/14562/14791/56449/14812/20678/232791/13854/21849/13875/14008/14751/243931/15469/108961/11819/277939/11535/20679/233826/19647/14183/12945/17173/12577/22113/67439/319583/14182/22702/234366/14559/13716/16598/13617/14388/244585/234594/12550/21750/77087/112405/16412/20586/19143/12649/17127/12175/71602/11487/14531/235626/21813/13813/12387/14460/22284/22289/22209/331401/320634/11835/12705/213742/13984/27494/22290	267
GO:1903039	positive regulation of leukocyte cell-cell adhesion	125/10518	184/23577	1.27732483427764e-10	3.16098145710865e-09	1.41429065511851e-09	22637/107527/17974/15510/12487/54167/16147/19264/22164/16963/18106/27218/320404/63953/15284/17221/17863/12484/50723/16000/114774/15978/67596/22433/22778/16160/16189/16362/104709/16859/19401/12775/20851/20850/268564/15519/238555/12522/20963/11774/16195/11534/328365/80795/13655/21943/16197/15117/223601/72049/105855/12703/12053/15205/22042/12524/12519/16423/14960/11596/14991/50930/56468/16149/240354/20227/78317/12511/76088/60533/58205/14462/18761/16184/12151/13482/16401/22034/12505/19419/16176/16183/60505/16159/12479/242122/12042/192656/230126/18124/19204/18762/16193/13846/108723/12389/16846/13848/12504/21940/26365/21803/12144/27050/723840/16190/20737/14082/13642/16161/16453/16168/74256/23871/21838/12501/235320/16173/102657/214812/17973/21813/12772/20371/74131	125
GO:0003002	regionalization	222/10518	363/23577	1.30086453021316e-10	3.20593225545094e-09	1.43440260291011e-09	20671/19335/241062/81898/12168/18187/14367/18505/14472/74019/14633/226352/13798/12227/19821/214575/98376/240888/93840/19165/13590/68897/18845/17684/15214/544696/18119/13654/71137/67603/327826/13198/14632/14561/12808/18423/16869/15414/15410/15407/17285/74499/22415/207165/12006/15223/56184/15228/15375/20471/14836/22632/320145/17300/13614/12022/26564/212937/18014/19206/16371/13865/17260/15229/16392/14165/26419/12159/18095/18530/14573/11838/22422/12614/19411/15426/15425/12929/21380/12667/75826/20462/22061/15205/73916/68146/23872/20997/26407/13388/18091/18515/20807/17240/21815/20473/20472/225164/11789/20890/14164/12590/17128/17126/110796/13380/13082/14179/16825/24069/12151/11308/18510/16871/18128/16917/241324/16870/24136/11480/11477/21375/73668/13390/13392/15434/22138/18012/50884/228357/11695/18508/23892/107586/18088/140484/16658/20613/20878/15213/24063/380614/20319/18129/15257/53883/18741/13645/16842/12167/18749/68151/21812/70122/72475/72938/242620/29871/18509/15208/20481/20346/19699/66993/57434/15285/67661/15194/19664/14843/231413/18096/17765/30841/16848/12591/319757/15258/15404/21415/232174/384452/22421/81896/14562/22158/16974/70300/13172/269941/11819/17292/17293/233826/14183/14912/14182/15245/244585/16373/14766/14234/18186/110350/57246/57810/214162/235320/17127/17130/17427/382089/235542/20350/13813/12387/70495/22289/14734/11835/59024/237222	222
GO:0051146	striated muscle cell differentiation	182/10518	288/23577	1.37500556756373e-10	3.37470502261321e-09	1.50991514566778e-09	210933/14200/12633/11790/98733/18505/227325/208727/12043/21956/12292/12301/51810/69726/19130/15214/15182/11793/68802/16000/237560/327826/17938/22433/68662/103806/16189/214384/26398/70834/21833/19401/79221/238161/12632/20474/73422/192119/11472/193385/13614/666794/17260/26556/75805/218772/59011/12159/17387/18092/19645/12818/22402/107831/17886/21380/56637/13052/54720/20997/13388/215001/18091/26416/74116/17691/53817/653016/22339/20807/50930/106628/20541/13831/12558/225288/14815/18596/69597/17128/67655/13660/13380/19091/226101/56642/11554/30963/18128/66139/20181/17996/12298/11477/66860/22138/17868/23892/12335/228785/18019/56190/20429/50874/67220/77578/12508/20661/68753/59006/108058/18741/16842/19055/56376/68810/21916/68016/69807/22608/93760/74777/12345/56717/20481/22388/19664/22223/24051/18595/74318/15945/74376/21388/17341/17295/93677/68794/319757/23925/14056/791364/12180/232174/12154/320502/108655/74244/20315/16653/79362/259300/21803/20190/14256/74490/17927/17258/75547/17292/116904/50490/18479/20866/20679/16190/434246/13642/211323/234214/11739/18021/16412/23988/57810/71999/12175/50875/50876/56808/22439/13405	182
GO:0070304	positive regulation of stress-activated protein kinase signaling cascade	105/10518	149/23577	1.38773987746808e-10	3.39200025787689e-09	1.51765340352958e-09	18387/12421/14367/21934/67313/27218/93840/21808/70097/26408/14219/13608/17873/26398/70834/12775/26406/338372/105352/19766/13614/23882/20963/26564/14063/15357/26401/319955/29820/19229/21943/13132/52521/56274/22422/60597/224014/13544/21844/26407/11596/22339/17240/76589/22436/19106/14370/16906/26403/13380/22030/332579/69601/24136/65964/68082/22034/19419/16176/215653/19246/665113/56426/99470/242316/192656/26409/140577/21898/230738/12540/21899/63873/330177/93897/17969/16543/17295/93735/16846/15258/54324/107607/12922/13197/22421/65106/21940/17000/26365/15469/18479/27050/15461/14170/142980/14388/257632/234878/117149/330938/22041/81897/237038/17318	105
GO:0042129	regulation of T cell proliferation	113/10518	163/23577	1.42430374847876e-10	3.46716226772543e-09	1.55128249297257e-09	22637/17974/12487/12477/16147/19264/381305/22164/240873/16963/18106/27218/17221/237256/11846/12484/74048/50723/16000/114774/15978/67245/16160/16189/16362/16859/20555/12775/20851/20850/15223/20663/11847/12231/238555/193385/20963/16195/11534/80795/12159/16854/14714/19354/72049/105855/15205/13383/22042/12524/12519/208154/208650/14960/11596/14991/94185/65960/20662/65113/78317/22287/12511/60533/58205/18761/16184/12151/57438/22034/12505/16176/16396/16183/60505/16159/229473/12479/242122/242202/192656/12578/230979/16193/17120/108723/16846/93695/15170/12504/93675/26365/21803/12144/434215/27050/109594/20737/14082/12367/16161/16453/16168/12501/16173/102657/213208/17973/21813/12387/12772/20371/74131	113
GO:0000209	protein polyubiquitination	122/10518	179/23577	1.53158210152202e-10	3.71315270466558e-09	1.66134387135572e-09	66799/381338/12021/26554/14897/12043/67196/76843/70097/268281/21929/68031/268291/209462/216080/70294/93765/67245/103583/74315/76901/22210/70510/67128/67338/217342/108089/217558/207304/65256/19720/100503085/71816/22194/218793/93834/106052/27401/223455/30945/70790/75841/17237/67118/70620/66053/22195/209200/224170/22129/50873/67664/56515/52563/56550/56736/83814/225743/74493/69104/12234/22030/319817/64685/22193/71861/107986/22034/80985/51902/16396/81018/67845/66105/67615/109331/69807/12578/63958/70797/19822/52206/53323/73318/231600/56317/80751/384309/108086/75788/74132/22214/54484/387524/232539/77891/22215/94088/68867/21951/244421/72925/68999/257632/12400/66894/170737/11797/11796/12402/140630/109161/71999/93836/17999/70348/23807/74365/22209/11798/270627/59026	122
GO:0045665	negative regulation of neuron differentiation	152/10518	233/23577	1.5415231189377e-10	3.72212302888440e-09	1.66535738610998e-09	723817/26921/70827/74117/226422/21367/21960/103967/23924/15182/56484/21907/12484/216049/14561/74203/17268/14025/68585/27140/320027/29869/18858/18208/18472/237847/15567/22415/11302/11491/15228/11845/210108/94245/13865/20620/16392/19270/73181/668253/13618/223227/13132/20356/387609/13196/14083/11512/65079/15205/56637/212547/13837/22129/13388/18131/14972/14964/19280/20473/225164/19762/107351/19211/20562/16814/16169/22352/18128/13427/13390/13392/269295/228357/18508/27103/12010/16176/16449/18088/15901/12162/15213/192167/76089/20615/269473/19055/13684/19218/27354/13841/214444/13131/13844/21941/70433/69743/22062/15208/20346/22629/12933/20563/19664/18935/19712/52822/231474/14581/231580/22241/63873/12704/14357/74132/12389/20355/21909/27369/269784/11816/17136/243937/22215/244058/19347/233781/101490/244237/79202/13642/12317/16373/18186/16412/270120/59035/235106/21838/13209/330938/104360/66867/20350/74498/331401/14168/14265/17257/245537/22067	152
GO:0010634	positive regulation of epithelial cell migration	85/10518	115/23577	1.57134168916362e-10	3.77882332023058e-09	1.69072630816205e-09	12168/22349/76707/226352/21808/19130/70097/15978/68585/14172/20692/11684/192197/20850/16416/18750/11852/19878/16413/79221/18760/15251/18811/68750/18570/16398/14165/12339/12159/19229/68813/20356/11600/15117/18591/56233/20583/68606/12458/22339/18754/240185/15200/14164/11946/14462/11350/18024/14178/20779/18803/17395/384009/54357/16476/67916/230738/56717/16542/11745/18438/15507/21333/17295/11826/71093/22421/68992/101540/21803/330662/11502/14182/78560/12317/14234/18186/23871/53869/13036/76499/21813/80903/68792/27494	85
GO:0030072	peptide hormone secretion	166/10518	259/23577	1.79544466153613e-10	4.30041444232991e-09	1.92409732276224e-09	277328/21419/26921/19275/16367/18627/16324/18640/280287/14645/12290/14609/215999/21337/93759/18641/19205/59090/20186/15978/15364/16878/13649/19324/20787/13447/276952/20913/74370/14226/26950/15251/13371/238377/19276/20677/13614/93692/218461/12919/15357/27220/75597/16392/18300/19056/14661/12143/21943/19219/116838/223527/319613/378435/13350/223775/18642/54615/268860/545156/224129/12374/106347/21844/50873/20609/67267/19015/14652/19326/13640/18754/18189/11516/16573/17126/12894/56708/19653/19726/16452/76055/21416/214084/74998/18510/14526/14378/56508/18012/387149/66461/228355/18508/16176/14601/16500/13616/12918/208188/69227/99571/70093/56205/20501/15107/97086/19055/19218/320790/12801/12163/433759/57320/24111/109552/26875/16193/15194/12494/12753/19712/13839/18096/12889/63873/21405/56455/170756/19247/67151/78894/15893/16846/12922/11826/18575/52055/58991/74244/19016/110157/67623/381853/233079/233080/109689/12426/11865/18576/53322/75770/16535/384783/54126/58994/244701/102607/214597/235442/17918/94353/266690/245049/12361/30878	166
GO:0032872	regulation of stress-activated MAPK cascade	138/10518	208/23577	1.86868050518221e-10	4.4441635535654e-09	1.98841374709455e-09	18387/12421/26921/14367/21934/98432/67313/27218/93840/63953/21808/70097/26408/14219/14806/13608/17873/26396/13649/26420/20185/26398/18626/18472/70834/12775/26406/59036/338372/66505/105352/19766/13614/94245/23882/20963/26564/14063/15357/26401/319955/29820/52033/19229/21943/76108/13132/52521/56274/22422/60597/224014/26413/13544/13383/21844/22350/26407/11596/22339/17240/76589/22436/19106/14370/16906/26403/13380/14102/54612/22030/332579/107746/69601/24136/65964/68082/22034/15259/19419/16176/215653/16396/19246/665113/14013/56458/56426/20319/99470/242316/192656/26409/140577/15502/21898/18477/230738/12540/22062/15234/21899/63873/330177/93897/17969/16543/17295/93735/16846/15258/54324/107607/12922/13197/22421/65106/21940/17000/26365/15469/16001/18479/27050/15461/14170/142980/59009/14388/257632/234878/117149/330938/22041/81897/209012/237038/17318	138
