ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
GO:0034329	cell junction assembly	161/16638	167/23577	6.85546204555065e-18	1.33659106417501e-16	3.10582852218445e-17	14367/14268/21961/227289/12043/76707/226352/269116/226519/17926/19272/14609/110829/13144/20186/215449/216805/17913/192197/75909/353155/16480/53321/54409/14615/16416/11421/18750/192897/217335/108903/19878/16413/18755/56217/109711/11472/18260/218518/16398/22330/71228/218952/17387/16475/14619/19229/13829/252973/18606/14083/18810/20401/56233/11482/16402/20583/67451/68606/12741/12737/11815/13383/77446/208177/13837/18607/21926/14251/22339/20807/13640/75739/19877/16774/12385/83814/17131/12631/19211/20411/16825/20874/64930/107746/11350/227937/16410/19271/14260/23892/53885/20779/20971/20613/58220/13605/76089/68328/20194/70737/18720/14613/15257/11853/12340/109905/22239/109333/21894/230661/242653/11426/107581/22417/108911/260305/22388/16542/23790/63873/19303/12739/231830/14086/19353/12389/12527/19277/60595/54135/29875/434204/22411/381921/56460/13043/54126/16150/353310/50768/18747/12562/12550/73608/11606/14712/93742/18186/16412/21838/270163/17127/11848/18571/76499/12387/94190/70008/14758/11856	161
GO:0043900	regulation of multi-organism process	336/16638	378/23577	6.90705976179024e-18	1.34226444751924e-16	3.11901172853686e-17	17087/20846/18159/74019/12043/20479/16324/12767/16153/98415/26424/13211/24014/12523/383619/19130/70097/66848/21929/11846/319415/103213/54198/12142/18646/18119/17319/20587/110532/71709/50701/70312/16000/15978/56480/83430/268373/16160/171285/18412/16189/19360/14654/73158/94091/71062/18643/12261/19062/19376/18126/16859/20304/20303/17523/217069/27681/21973/80861/13207/66313/18750/53413/74136/217365/18453/80913/58185/59032/11847/66354/192119/12454/22031/16323/19720/214158/66482/17084/12161/238722/218454/14063/17079/18792/80795/17194/20390/75019/13035/66597/66854/16365/13618/18458/211770/671535/16852/80287/328572/14114/11479/20683/18521/21357/15423/12914/83383/22230/239739/80285/209200/68942/50528/50873/12648/51792/58226/71840/68776/21463/20815/72462/21926/16992/18038/22670/69097/224762/109820/21425/224840/30960/19106/19043/66878/72512/240255/16149/328971/100038417/67655/18563/23825/12631/225913/14764/76303/107373/17195/20249/93679/13006/71648/16184/19215/18128/14134/227738/72543/227753/13830/269275/50915/16410/19182/22034/80985/27103/26390/215095/12125/16176/18429/228607/67231/75608/16396/16803/11486/20568/20853/20878/56491/66371/67778/18441/66949/67738/24088/229521/56417/19260/242202/16842/229906/109333/27354/192656/12801/230073/14595/22249/12913/230103/230126/74735/69807/15977/15962/16476/230594/66101/56031/192199/230738/67525/433759/80912/19204/242691/242700/68350/230908/100038882/20817/20423/665270/69982/19712/81702/20311/17472/22022/231655/246727/246730/330192/94244/22788/384309/22635/108086/16543/12390/12389/78781/381759/107607/54486/209590/66700/19349/18430/12504/14433/11857/54611/21849/68953/68077/243864/21946/11816/19294/22695/64383/15451/23993/68668/12493/22088/57444/23991/233532/18442/20821/94088/20128/244202/22787/246779/26417/20737/66824/56213/80876/68713/66141/13491/27027/14128/18791/18983/13526/234311/16161/69550/73711/16168/244548/19358/12317/21672/257632/116733/15900/13057/17535/319278/16201/20586/235047/117149/15481/213211/270151/16173/20466/18854/57874/19035/12306/214763/22038/74267/67320/17002/17874/12774/13205/14265/11835/56496/23947/53381	336
GO:0051224	negative regulation of protein transport	207/16638	221/23577	7.6502232769495e-18	1.48185818410002e-16	3.44338484475137e-17	18777/19335/26921/16178/12021/14268/16367/16324/16153/13924/22164/11807/27218/12523/11545/226791/12490/18390/54198/94221/19073/68371/70377/22364/22213/18641/59090/23805/20186/69181/216440/66753/13650/103583/19052/216799/20787/23939/116891/19062/16859/18015/11640/56013/21833/12006/26941/217344/74370/14226/16413/58185/18035/19042/11847/19720/12231/238555/20677/218461/14063/14062/15357/75597/18300/105638/13829/380918/66214/76273/19219/81799/70790/11600/223527/671535/19387/14114/223775/66725/110213/54615/56722/20583/11450/11815/207227/56637/13490/16509/22350/50873/18763/215445/21926/94185/50930/106522/19043/20983/15183/65113/108995/17826/16952/77125/107221/54612/24069/11551/69601/269275/66461/228355/22259/107515/56398/26390/16176/241639/15378/18769/16500/208188/97064/229521/19260/15107/242248/19055/19218/56228/12913/22166/14084/12163/230738/433759/56717/57320/21942/24111/22163/14362/109552/12568/16193/21335/21899/19712/18764/17472/75387/18125/19247/67151/56715/22051/16543/12922/52055/11746/67767/378425/269855/319430/629378/18036/16514/20927/27414/75744/269951/434215/22228/207728/18576/13491/16334/16535/14456/20377/67384/75767/17773/110385/74256/20312/78688/66894/50868/13663/11806/12988/18854/18007/72565/20371/54638/54644/13726/14567/55988/108155/27359/53380/170744	207
GO:0015931	nucleobase-containing compound transport	167/16638	174/23577	7.69848119260909e-18	1.48637989628174e-16	3.45389191983177e-17	59014/29819/74013/70579/11539/108989/226517/13211/56009/226747/69912/353258/76157/14609/19386/71279/54387/20054/69736/103468/73192/66118/107829/103573/71701/18148/66011/268420/276770/19069/66874/103677/17913/20926/110809/110172/140486/192160/445007/21681/75266/12192/195236/19766/218210/76895/73666/114304/66231/54196/71844/65246/170762/223332/223527/223642/15499/22117/20524/73826/223921/15382/19385/75826/319765/69823/320007/19317/67681/67045/20383/54194/53817/14251/73836/63959/72322/76438/71810/16549/66972/225027/72416/225160/338363/69241/73473/56698/72124/13340/15242/546729/64930/74412/227699/227720/16574/20823/229279/59015/269346/56488/16418/228875/66679/208691/97112/229512/229731/229782/75471/230082/433702/242585/72787/17149/20218/68040/14105/70556/231042/20492/15194/23881/231452/269113/100042165/18439/19384/107939/20422/58246/140488/53379/54563/110379/101187/66441/19428/68077/22695/12877/269966/234069/21951/11739/73095/24015/68278/71805/13680/234865/67952/30959/214597/66069/192287/235626/16785/22232/331401/209003/14265/14618/83454/279706/237082	167
GO:0007163	establishment or maintenance of cell polarity	179/16638	188/23577	8.00226048515289e-18	1.54004793723942e-16	3.57860002001574e-17	211673/14048/17756/59041/76707/74117/67771/93840/76816/269152/226778/338362/14609/110829/20869/16000/216274/215449/67588/66713/94176/70385/16568/16897/83431/13385/18472/360013/14252/54141/192197/12775/26941/217325/217335/15223/19157/238021/19325/11845/319565/56217/17169/193385/67252/17755/14165/71228/11843/22418/19229/24064/78757/66629/105782/17886/20401/170736/22422/105855/78885/67203/15205/13383/56637/22350/18763/22084/71461/224912/68617/16772/67052/19877/11789/12385/93737/12631/17826/13728/76088/107351/240641/107338/71653/74998/209630/14462/72080/227743/227753/241324/16870/50884/75786/18508/22343/241639/21407/58220/15213/18759/24063/16905/16800/76123/17451/17279/214444/67299/73804/12331/11426/12540/15208/18762/79264/20423/12615/15194/22388/52822/231798/14086/19159/12591/56223/20336/11826/13191/232174/22421/243548/232288/13498/381979/232906/232944/20733/74206/22342/16001/18479/22411/101706/22390/57342/233752/66165/75770/244329/23954/14107/17925/244585/12562/234695/15227/93742/75723/83964/235180/12502/26951/270163/67968/20616/270190/74025/11848/17758/18571/76499/14168/17698/94190/72621/53310/27494	179
GO:0045444	fat cell differentiation	212/16638	227/23577	8.23938035863942e-18	1.57551741088599e-16	3.66102022008371e-17	21419/12912/623503/18627/16324/19735/24014/63953/16780/18605/16775/93759/13654/71371/17385/16000/237523/237542/24117/13198/22433/211739/268396/22416/20787/23801/56310/20528/66107/192157/19014/217166/210029/75302/217410/14245/15902/11861/64010/59036/12192/104776/81703/76260/13386/11651/15904/14165/22418/50527/21821/268752/13592/15558/12224/50933/71175/223435/56274/22762/73739/328572/22410/22408/239659/15370/29813/12703/20583/12609/75826/11450/15205/106326/56637/56297/77037/20656/67544/20681/12005/19015/26416/16913/73242/224792/22339/106565/63856/76905/12193/11555/240396/207259/329003/225791/16973/52028/240514/14705/107221/57753/20249/21416/11554/14773/74186/14462/18227/228019/16403/11909/20378/12156/16449/228775/228790/13555/58231/12608/11770/81004/72007/14013/71492/229227/241950/12457/56458/97064/20319/19885/20341/20661/242316/12395/100201/18124/16600/69807/230738/384061/56717/70673/231070/13016/19017/231507/100604/14747/63873/330189/20602/215210/23921/76854/70717/16846/71660/231991/13666/236266/14461/19016/232339/22419/14562/16974/232430/21803/22695/64383/76686/233079/12606/107503/50722/68667/21990/18631/66273/11865/53322/68952/21804/13017/12176/12443/57264/20377/11556/22227/26383/67378/67528/22761/59035/624219/319845/235320/102774/56469/17127/17130/19883/71538/14775/15185/21372/76976/76219/108012	212
GO:1900180	regulation of protein localization to nucleus	212/16638	227/23577	8.23938035863942e-18	1.57551741088599e-16	3.66102022008371e-17	19335/16182/14369/13869/54354/108989/11545/21808/14360/13608/18119/68371/93759/12534/20869/23805/16000/12461/15978/69181/16878/18016/22433/13649/12464/103583/18148/19052/22416/216799/216805/23939/18015/11640/217127/18053/80280/19014/12985/21833/16480/12189/13207/12006/26941/20698/18760/18035/59036/19042/238276/19164/21809/15519/11651/14634/12161/21752/18708/18753/12166/71844/72400/70572/106052/13132/81799/12465/20356/70790/11600/671535/328572/66725/51812/83396/56722/20583/26413/11815/80285/209200/15163/56637/12469/18763/12005/26416/12575/76936/21926/18999/195359/12488/15516/50930/19043/68010/72512/15183/17128/108995/17826/14682/107351/16452/54612/226154/24069/93679/18761/320482/69601/14061/23892/56398/16176/228607/241639/24105/20779/15378/18769/72043/72699/13605/13175/97064/97112/20319/24088/70762/16905/229603/19260/13645/19055/230073/12913/21812/22166/21898/12578/14084/18477/66233/230738/230784/56717/57320/14362/109552/20423/16193/21335/269113/18764/17472/74585/12466/22051/16543/12390/16846/319757/13666/20019/18294/21937/378425/21849/629378/21803/18036/19259/207728/70261/29810/16334/14456/69068/19663/142980/18709/27967/74256/71805/78688/68051/12550/56453/23988/50868/13663/72169/22687/16173/20466/72565/17127/22771/56492/81897/15587/245038/54638/192176/13726/13607/108155/53380/170743	212
GO:0033673	negative regulation of kinase activity	221/16638	238/23577	1.17717832711989e-17	2.24378463245918e-16	5.21386869620612e-17	109294/17700/108900/240754/19264/19735/51810/69726/19165/108909/63953/226849/16798/21929/18768/93759/216028/11540/110532/237387/59090/17873/69754/216233/13179/67603/73914/216505/18016/114716/18148/79566/237782/23939/214384/14723/103844/237847/19062/18015/320472/12643/80280/192157/56013/19049/28084/72349/192231/71059/17762/18750/19084/217303/67763/12702/208092/16413/19088/19164/399558/22375/11651/19720/94245/66695/23882/13488/51791/26914/15357/319476/18753/24056/16475/50523/19645/24064/100037258/97998/211770/58200/83383/83945/12703/68606/65079/11450/74488/100502698/56637/208650/18546/75296/50873/18607/22084/19252/106504/12575/18519/14154/64144/68767/56468/11789/24074/24066/19255/54607/16973/14870/17283/396184/14682/19211/15242/54612/11757/11350/69601/68082/269295/19271/19099/241568/15259/114715/56398/16176/71436/15376/228775/66971/18769/52840/277360/19246/12162/20459/229007/11770/24063/97064/20319/14466/56417/19260/17096/15502/230126/12578/242608/12580/70012/13844/66259/74155/57320/22062/13542/108099/16193/231103/231125/13492/22223/231296/231474/23790/15507/66801/19085/12389/192198/381759/13835/13197/74342/211187/232341/15170/319801/16974/70686/12576/232431/11816/80794/101809/272381/22088/19259/16001/11819/16332/20597/18817/78388/66824/18218/384783/20377/66959/319520/12367/320795/244550/66917/72828/20660/21838/12402/12988/235584/12700/56032/15587/19087/236690/75590	221
GO:0007219	Notch signaling pathway	159/16638	165/23577	1.28733607768933e-17	2.4381736633316e-16	5.66556930431694e-17	14048/320705/57750/227325/11611/19165/17221/64058/15214/18821/11537/17172/20186/80904/11923/56012/103806/13855/84653/217011/21410/21385/67888/16669/20848/19719/16413/11491/18035/15375/19164/18222/20338/192119/13386/16450/66707/17300/13610/16195/14165/328365/52588/17387/21821/12563/19245/17305/12805/22408/20583/12053/22061/15205/224143/212547/11820/13388/240055/18131/18132/53901/106565/225164/207521/15242/14718/319594/18011/16184/215705/67122/18128/353156/13390/13392/15434/228368/69065/12156/16449/107586/15376/11602/140484/12396/228875/20613/12162/15213/20674/329628/433586/50706/56426/50754/73182/226548/18129/229700/56224/69638/53614/67694/56198/23957/56381/15208/76580/12571/231050/67661/19664/14843/16590/140780/330171/100764/14357/74198/16848/11921/11746/269774/14461/243547/53870/110595/16493/60345/12576/13854/20085/21803/13389/66340/14008/12606/17292/17293/233552/109689/69068/234214/94187/257632/15439/14234/270118/208117/68318/11487/15379/382089/382111/21813/22437/67050/622473	159
GO:2001252	positive regulation of chromosome organization	159/16638	165/23577	1.28733607768933e-17	2.4381736633316e-16	5.66556930431694e-17	21749/214855/68549/22596/26554/59125/108989/71836/51810/18005/17863/18768/52463/93759/20587/50721/93765/12461/69917/16878/22433/12464/19360/20787/20185/20877/22059/217031/217127/14534/56208/12189/22378/66156/75302/14245/18760/81703/66354/73086/16468/26914/105377/268697/16392/30877/219150/57746/19645/106052/71175/12465/19357/68501/332110/328572/214669/66725/100503872/52864/74108/20583/26413/12053/12469/67367/26407/21652/80748/56399/54194/13163/22339/18519/320209/17128/225876/17283/56613/14156/226026/74493/226151/20874/14462/18761/14582/381359/107951/74016/51869/14526/76246/13436/269400/72162/84505/21748/229841/27354/109331/71148/21349/71514/99982/68943/18509/55982/13016/24116/231151/11991/17765/53890/18125/17165/12466/319974/101185/53379/21849/101540/13870/21803/54624/59047/68845/20174/13626/109689/101706/22083/75764/26417/233900/26400/319583/21951/69260/234344/26992/497652/21750/67177/17535/13433/214162/11920/66317/20466/18854/245000/12387/20371/14265/17257/245474/108155/22589	159
GO:0090596	sensory organ morphogenesis	268/16638	295/23577	1.44100903777595e-17	2.72058858207954e-16	6.32181513241483e-17	19888/14048/29819/12790/12832/14367/16147/14472/12043/14633/72999/170788/14103/18933/18986/93840/19130/17684/52906/14051/15182/109205/12142/22295/216021/11994/110279/237523/327826/320398/14561/22778/17268/18423/14233/22416/17910/18208/13543/109934/18015/16869/21385/18121/21393/20848/27419/57265/237979/67671/26941/16470/238021/23967/20666/22160/15228/20471/20474/15251/12677/73422/22095/76260/14836/22632/14634/193385/14238/17828/21418/13614/26564/212937/18212/67269/15165/14165/218756/218772/15209/320234/22418/18424/77945/18185/14623/14180/50769/387233/14365/24064/71175/107587/14368/68588/17869/105782/18591/12614/12824/22408/11830/19411/20683/15422/26413/21380/13544/58998/56297/20655/15312/13508/13388/20681/12005/12018/22157/328789/12954/19763/224796/22339/71461/17158/19274/20473/20472/21417/18998/110796/16973/73660/19881/12803/225998/19662/110855/18504/100503041/14179/18742/14462/241226/19213/667663/18510/12831/20204/329421/20687/23992/20378/18508/12064/140476/16449/114889/67231/16658/12162/140489/59058/18759/20674/14173/18129/15257/12814/229759/29815/18741/13645/12368/99683/320790/100121/18124/73750/30923/60613/329941/433759/100169/93760/230824/13844/13836/170731/69743/20481/13542/231070/20423/14184/17701/21906/12020/19126/213081/231252/16542/14581/330166/116810/30841/19353/14254/13396/13395/387177/723886/15258/15394/11826/11921/232174/236266/14461/16206/22346/11941/81896/14790/16974/108841/15451/12028/72088/17364/56847/17921/244152/504186/26417/14183/15373/15372/21823/14174/20664/24013/14182/14107/23965/387216/58198/54352/64379/270120/57810/58235/21838/20897/102774/23958/214058/17920/76365/26927/235542/270190/14685/20776/12387/19893/20147	268
GO:0090068	positive regulation of cell cycle process	210/16638	225/23577	1.45436785359523e-17	2.73714782793349e-16	6.36029375123666e-17	211660/21749/68549/12487/26554/20479/17928/13924/381293/214498/108989/18514/51810/76843/67141/14219/19386/216021/12534/16000/12905/52679/17246/12567/14632/12323/18148/72290/22210/22671/73139/19941/20877/22059/20670/18432/54141/268451/54394/12569/114714/20913/65019/19014/23834/56208/12189/11799/74370/66156/209334/19878/15902/19363/13424/74335/193385/20677/13614/26914/21752/105377/268697/218793/22418/387233/57746/328440/19645/66214/18996/223332/19357/105837/68501/18591/22410/26934/12914/19385/12544/208643/22061/13490/11820/213389/20609/12575/57261/22404/11629/21926/13164/71810/320209/67052/50850/116871/18754/14465/12532/225523/18596/319195/16973/67849/225849/14156/16952/226026/50796/109113/240641/226151/14179/69601/227937/14089/68142/108907/16175/16176/12531/53626/16569/71878/68612/56190/13616/723951/13605/20873/53317/76123/28036/13645/16842/229841/109333/67628/12578/116748/71514/22417/230861/83770/108911/22642/22062/27214/66993/17701/81702/71920/12223/18764/12545/12704/23980/231803/17295/12366/15398/56150/66700/21802/16493/12444/21803/54624/64383/75613/108961/16001/101706/101867/20399/67278/57913/16002/16334/12443/16337/234069/14182/67903/18747/67177/74393/12145/19684/20466/18854/71819/53869/50875/83946/75686/70235/11848/71472/12530/235661/671232/13205/72584/17257/14539/54601/22589	210
GO:0008643	carbohydrate transport	152/16638	157/23577	1.46229581832972e-17	2.74292579137731e-16	6.37371996973007e-17	68421/13869/22349/241113/16367/98496/23830/212980/24014/16429/18611/13982/76157/52906/353169/18605/213332/72045/100041085/215929/17319/333669/64454/64452/50721/16000/20186/237542/13867/14783/69183/109342/20528/19062/237858/72508/20913/110172/18053/14607/11754/11421/14599/18750/68938/11651/13614/13488/70484/21752/218397/72993/18753/328370/105787/17869/106068/239606/11450/239790/74143/74102/22350/22084/26416/224674/21926/74011/12266/104215/20522/67843/107221/20411/76055/16333/227659/64930/11636/56017/18024/228368/20511/16176/54338/228775/170441/16592/20526/18759/70652/19729/109905/20661/20912/229782/24060/11832/11828/18124/242585/230612/20525/230784/56485/242773/18762/67389/18671/22612/20537/117591/21405/19247/100647/23921/17295/16846/58246/72144/109880/71660/58887/11826/15277/66277/68465/17113/20527/232430/74741/20167/606496/19342/11652/76686/56636/18479/19226/18751/233836/246787/16334/14170/16337/384783/13617/11606/56857/102502/171429/14734	152
GO:0071559	response to transforming growth factor beta	177/16638	186/23577	1.46663313350547e-17	2.74292579137731e-16	6.37371996973007e-17	257630/98403/17700/12633/12912/20872/226352/74117/16963/11545/21808/17684/19272/14360/18119/68371/93759/20869/58250/11783/380664/14479/22433/216805/23939/214384/22059/216869/12928/18099/20296/387140/170749/278507/16400/66313/11491/72183/21869/19042/53618/12192/14281/21809/66354/105349/105352/14538/66695/56320/17129/17260/26401/75901/218952/13132/14573/14083/20289/14106/66513/22408/11482/110542/246154/12741/16419/387173/12394/18607/56424/215001/12005/15516/76905/65960/268977/12193/68010/21417/27528/14815/14119/225631/52662/17128/17131/17126/17826/16998/387187/17283/107765/241226/77794/13805/14828/269275/11477/13390/21825/14118/241639/12156/252864/20779/65112/20482/55994/94093/114249/12167/53378/26409/21812/12579/16476/12164/12163/12399/70673/20481/18127/22612/78558/19017/68939/21814/19303/18787/75788/12843/170676/12390/12389/15258/22793/20901/20678/21803/108075/386655/56330/16001/18550/20679/21804/56213/12827/11502/353310/102141/69260/17125/67903/23863/12562/11906/20340/80707/23988/13433/13430/80288/18854/207667/17127/17130/56440/93836/15379/235505/15587/21667/21813/22284/12705	177
GO:0006066	alcohol metabolic process	235/16638	255/23577	1.49380341044505e-17	2.78500973334848e-16	6.47151016959252e-17	98711/11363/111175/104086/433323/68393/110611/227399/72999/20652/22164/15490/11807/18106/320404/13849/59012/52014/13180/69718/16987/18478/71207/15978/13115/16971/103161/67815/237636/56193/16189/20787/11671/11370/19062/66569/18559/14149/14635/20698/238055/105014/81535/77974/67963/58520/20773/217837/68054/13116/70059/105349/75678/268656/14186/72562/13361/15357/19012/208715/21834/14528/105501/28200/14137/13850/19229/105787/20775/20788/109754/56727/22337/223920/18736/11820/20655/104015/53881/20975/17171/67078/76483/271424/56409/11307/21926/56050/13078/16867/18145/22139/14164/14151/114663/16973/12660/73166/18797/225913/22359/19091/19211/12642/19662/14718/226144/65969/11305/64436/13166/13481/12359/228550/327655/20322/16176/15112/18803/18534/18216/19302/55980/13123/14173/18441/79235/110196/14466/68603/15360/18033/17777/11529/11522/26876/11532/13122/230027/11303/230379/108079/100102/74754/20280/19204/67422/100017/242711/67868/20148/242748/57320/13121/242864/231070/665270/110391/57357/56362/14626/71883/14581/110524/320129/17855/21405/20778/18984/76854/18979/12638/16846/11677/14187/208665/194357/11517/67442/20751/21991/11812/11816/16890/12606/56632/66190/67800/233549/16332/19226/56209/171504/101502/212111/13360/26889/14182/244373/54384/234199/71780/234515/17751/16816/234779/56453/192156/68865/77116/235033/16835/11804/20660/235293/13478/11806/11808/66113/19286/14148/13070/76524/15450/235533/19659/27399/235623/19228/18799/13595/18194/17257/14381/14933	235
GO:0007051	spindle organization	145/16638	149/23577	1.50505811980334e-17	2.79725132172795e-16	6.49995587401539e-17	20479/76707/12316/108989/51810/18005/67141/19386/18541/69654/20185/20877/216848/54141/22680/67300/16211/11799/104318/192119/68519/13424/70430/193385/51791/218294/74470/268697/16563/20620/219072/219103/76789/52023/223332/223593/17886/328580/26934/105988/19385/13383/212514/74201/68942/22350/51792/18763/22154/71810/19765/68767/67052/50850/15183/225523/67064/70799/225745/66406/16551/13006/110854/66617/99412/66442/75786/51944/68142/66296/51885/228730/72119/16569/75608/17865/20878/66679/545486/66371/213582/56742/76123/229776/229841/17451/76959/230376/20460/107995/100088/16765/69885/59002/14677/21335/231123/19822/50883/66711/13191/75305/71177/20871/68953/233064/71909/384619/233276/78610/27050/101706/18817/54204/57752/109359/66165/74237/259279/234094/22428/21951/76478/234852/73420/74393/234915/71819/53869/66991/215351/20842/70235/235587/11848/17758/17350/76499/20843/73738/17257/192176/16571/22589/24061	145
GO:0032102	negative regulation of response to external stimulus	254/16638	278/23577	1.51090509371958e-17	2.79939745004069e-16	6.50494281931576e-17	16178/13838/20720/74019/52392/76707/16153/11539/21960/14130/74748/63953/66208/12490/21929/237310/12142/14609/12140/110279/11540/13202/17319/70312/20186/50929/16160/171285/16189/22416/216799/11684/14723/12261/237847/20317/18816/12928/109934/16859/118453/80861/217212/22415/11818/74136/12702/56745/217365/210029/14776/11847/27052/214158/58992/56320/13024/13162/15357/27220/16392/18792/22418/18753/52033/56373/16365/110168/19219/81799/432940/20356/211770/223650/106025/71753/18591/19013/16678/18521/21357/54615/54483/268857/268860/20583/65079/22230/94175/11450/20440/14729/11815/13490/208177/19128/19876/268902/18815/19015/21785/11629/18038/15937/14154/19280/19043/56468/18189/11516/66878/574402/19123/65113/11555/19255/14870/23789/225913/19091/19211/107221/20562/67116/18569/14462/16184/14810/18128/102466836/15139/14526/54598/12258/22259/14061/12505/23892/21825/22174/26390/387165/21824/16396/11486/19223/208188/16183/14173/99571/14161/192195/19172/69769/76893/269473/18033/19218/230738/100340/242691/12802/22417/68350/18784/17965/18600/21938/230959/13542/67389/20346/15234/22226/64339/20563/18595/56792/55985/17855/56715/18787/18590/76854/16846/14804/12386/19016/21937/12527/378425/319430/243864/21946/11816/20085/232983/22695/64383/84506/83382/259277/20927/11441/109815/244058/26440/53322/233781/20737/101490/56213/101613/68038/16334/66901/11601/21672/65114/257632/67378/208936/67866/15227/18186/235041/11433/23871/72828/213211/270151/11806/13075/102657/18007/102774/72565/17127/19883/12306/235505/23959/213208/20187/20350/14775/17002/76499/13051/12424/20371/12361/18846/56496	254
GO:0055074	calcium ion homeostasis	380/16638	434/23577	1.93689495356389e-17	3.57755891422978e-16	8.31315187825858e-17	277328/21419/241035/71877/433294/68115/227326/171382/64095/51800/12043/13167/71111/280287/381290/19264/11352/14103/11931/16963/68944/12372/98660/19165/21808/22782/13982/18390/14816/76757/14360/140741/12484/11793/18821/14609/215999/216001/22295/20203/28240/21390/14676/67972/278279/114774/353025/54140/13115/13198/103988/56089/20856/11548/16163/11749/216749/68460/276770/13385/193034/22627/20296/20290/20304/20302/12291/93670/15114/15171/12777/57265/12921/16416/67163/18750/14674/208659/14813/14428/56745/217369/14226/30955/18760/14762/238161/238276/110893/19164/14744/238384/12062/12061/20191/11607/107889/13614/76137/13488/26946/14063/14062/14064/15212/238871/16195/56838/11750/80795/50527/68514/19229/11549/20855/67168/15558/21943/13618/110168/22045/239530/66168/72844/53357/239556/69029/22337/12297/110213/54615/14811/224079/224088/224129/12374/13490/11820/12458/14289/18607/18763/12018/16440/14652/74011/66972/68027/20541/240174/18754/16867/11516/225192/574402/13367/225600/69597/14427/19309/14126/16452/19091/240660/76055/14873/227615/14810/11350/12298/16410/23796/14061/20192/67809/12335/317750/16176/18429/11998/11550/94249/14225/14601/21817/18803/59091/21939/56491/14683/13616/99296/18216/72699/18389/11608/22065/16183/14173/22066/69227/18441/18167/329693/64051/12373/18049/68312/17306/13609/108058/109676/66815/229877/65086/19218/17096/320790/65973/100201/66592/76376/13615/16818/230777/14748/74777/74772/76701/65945/269604/24111/14688/109552/16527/56384/15194/22393/12494/116873/231252/12788/18595/16542/21982/20310/15945/55985/18764/18587/63873/74585/18125/170756/11938/18439/18438/14886/66437/13856/76854/18261/14738/16591/21333/12389/21848/64177/194352/23925/11517/76614/21336/110935/14461/16438/18430/11941/12288/12267/15170/12504/16493/16974/14812/16439/19227/21954/110891/319430/12273/170770/13400/381853/319197/11816/56746/232983/21803/20190/233081/56188/72244/68667/12028/14814/13009/11441/17364/68039/80982/18442/504186/20866/12426/320360/20947/11535/19226/12310/53322/18751/12478/11937/12752/12721/12176/233979/94178/270028/11979/170759/16453/27967/14065/13617/234515/12286/64209/78688/58994/12308/234779/57340/13057/11606/244667/16412/22068/13857/319239/72828/21838/14385/75717/56506/18854/17127/214111/17918/108837/22063/74769/235574/19228/18799/20271/12776/23832/12768/12774/54652/22439/320707/27061/13405/12766/78134/78826/213438	380
GO:0050773	regulation of dendrite development	164/16638	171/23577	1.95453810427476e-17	3.59900442287136e-16	8.36298467618537e-17	29819/210933/13838/53972/19329/74117/103967/12944/64009/20393/15182/21907/170728/11925/18483/20869/216344/66225/12323/12808/66713/14025/213084/320027/11840/216831/216856/18472/387208/20370/237868/12569/18053/56013/14824/108100/11845/238276/217692/19164/18222/210108/94245/20354/56320/15387/18212/17260/20620/71228/73181/76108/15529/239420/13196/11838/58234/66725/74006/16180/74143/545156/56637/19876/67102/21844/224617/22084/23969/66515/19280/14815/17919/664805/17344/12631/22359/19211/208922/18011/227541/56876/99152/14810/69601/56508/53872/228550/241638/15901/228880/277360/12162/269397/192167/665113/67414/16183/76089/13636/11444/19055/56376/19266/16975/15572/19268/107995/329934/56717/19699/12568/22629/12704/231672/17165/13048/13047/11423/330222/19353/243725/71900/17295/19283/14056/21909/52163/232560/11816/606496/18223/245886/243961/19158/20430/22215/29875/13690/13631/76484/211323/211134/382056/76454/244667/22068/270120/59035/110834/17999/50772/12160/11848/74498/12361/14265/17257/331461/245537/70237/18481/382253/20955	164
GO:0071383	cellular response to steroid hormone stimulus	187/16638	198/23577	2.24825601372889e-17	4.1271062701251e-16	9.59013172495855e-17	17978/16171/433294/17700/58184/26424/20183/12355/98660/51810/69726/11545/26381/13982/16798/20393/21412/66521/21907/74747/18119/93759/15468/216154/12952/16000/20186/22025/72068/15364/56351/18626/216869/327987/72508/387140/18673/19014/23989/21833/217166/19401/12189/14599/13207/20606/94186/15375/13983/12192/26380/105349/11607/18212/13865/238803/16392/218772/21834/353187/18095/67381/16365/13132/14573/27401/70790/69790/67731/14106/93686/67040/328572/19013/22337/381022/15370/19411/67488/83383/22195/22061/18171/387173/22196/20609/77128/19015/13163/20182/224902/224903/77889/12193/18145/24074/56736/14815/170826/17344/225872/26379/225998/16952/16601/16452/20181/26423/14536/18227/22259/12953/12064/77006/20608/20779/15378/17979/12162/30942/13123/11608/67749/67890/19885/11928/13684/67490/15502/18124/15977/230673/56198/230753/433759/23957/93760/18600/12371/57320/22629/12753/19712/76854/74132/11826/104263/22026/19016/14228/19060/21803/22695/19777/22260/17927/22215/11819/75547/54608/18479/101700/11865/67278/20377/13685/13864/110784/18997/12317/234594/18667/234959/59035/20586/235041/23958/56404/19883/67685/66663/11848/26896/11835/59024/270627/20592	187
