ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
GO:0055074	calcium ion homeostasis	329/13414	434/23577	9.071490210534e-17	3.12835321364427e-15	1.06197427228886e-15	277328/21419/71877/433294/227326/171382/64095/51800/12043/71111/280287/381290/19264/11352/14103/11931/16963/68944/12372/98660/19165/21808/22782/13982/14816/14360/140741/11793/14806/18821/14609/215999/216001/22295/28240/21390/14676/110312/67972/278279/114774/54140/13198/103988/20856/11548/16163/11749/216749/68460/13385/193034/22627/20296/20290/20304/20302/12291/93670/15114/12777/57265/12921/16416/18750/208659/14813/14428/56745/217369/30955/18760/14762/238161/238276/110893/19164/14744/238384/12062/12061/20191/11607/13614/76137/13488/14063/14062/14064/238871/16195/56838/80795/50527/12159/68514/19229/11549/67168/15558/21943/110168/22045/239530/19293/72844/53357/239556/69029/22337/12297/110213/54615/14811/268878/224079/224088/224129/12374/13490/11820/12458/14289/14294/18607/18763/16440/14652/11596/74011/66972/68027/20541/240174/18754/16867/11516/225192/574402/13367/225600/69597/14427/16452/19091/240660/76055/11350/12298/16410/20192/67809/12335/317750/16176/18429/11998/11550/94249/14225/14601/21817/18803/59091/21939/56491/14683/13616/99296/18216/18389/11608/22065/16183/14173/22066/18441/18167/329693/64051/12373/18049/68312/17306/13609/108058/109676/66815/229877/65086/17096/320790/65973/14745/76376/13615/16818/230777/14748/74772/65945/24111/14688/109552/12293/56384/15194/22393/12494/116873/231252/18595/16542/21982/15945/55985/18587/63873/74585/18125/170756/11938/18439/14886/66437/18261/14738/16591/21333/21848/64177/194352/11517/20617/19692/21336/110935/14461/16438/18430/11941/12288/12267/15170/16493/16974/14812/16439/19227/110891/12273/170770/381853/319197/56746/20190/72244/68667/12028/14814/13009/11441/17364/68039/80982/18442/504186/20866/12426/320360/20947/19226/12310/53322/18751/11937/12752/12721/12176/233979/94178/270028/11979/170759/16453/14065/13617/234515/12286/64209/78688/58994/12308/234779/57340/13057/11606/244667/16412/22068/244701/13857/319239/72828/21838/14385/13489/75717/56506/18854/17127/214111/17918/387285/108837/22063/74769/235574/19228/18799/20271/23832/12768/12774/19733/320707/13405/12766/78826	329
GO:0048738	cardiac muscle tissue development	194/13414	236/23577	9.33930760705969e-17	3.20220167722518e-15	1.08704342625426e-15	14200/12370/14369/12912/13869/18505/21952/21956/12301/51810/21808/16526/19130/17684/15182/11793/23828/18821/14609/68802/12534/50721/16000/237560/327826/14632/13867/17268/17168/24052/103806/15110/22416/214384/26398/77579/216850/21385/18121/19401/19084/15902/238161/64010/73422/192119/20191/11472/17300/109620/13614/16468/17260/68927/268697/16392/218772/22418/21924/12166/12159/140781/14180/14463/18092/18996/22762/11600/12818/22402/17069/14106/77044/239719/17880/67451/77446/56637/64082/13052/20997/13388/18091/26416/74116/18712/17691/22339/20807/20541/13511/225288/14164/14815/18596/17128/17131/67655/19091/19211/107765/19662/14179/11554/18128/20181/64930/11477/241431/14725/22138/17868/22431/11464/12156/14225/228785/228788/59091/12162/723954/15213/14173/16905/14613/12814/13609/108058/18741/56376/68810/320790/21812/68016/93760/12540/15530/56717/63958/22062/19664/18595/21814/74376/21386/21388/17906/17295/22413/12154/108655/74244/16974/16623/17927/13009/17258/75547/17292/116904/23966/18479/20679/14183/14082/14174/13642/14182/211323/244431/80857/234214/11739/20467/17125/22761/11606/112405/16412/23988/13857/57246/244810/17967/22003/19378/12160/76365/68861/17897/21667/21813/22437/12387	194
GO:0006979	response to oxidative stress	290/13414	376/23577	1.06891169006353e-16	3.64407265309658e-15	1.23704426567352e-15	277328/12633/74018/19275/50880/59041/12043/108954/171469/69367/11758/226646/11545/69051/21929/22361/19272/211329/15182/140742/56484/19156/216021/93759/28240/50493/69754/66414/114774/268345/320183/20852/22433/13649/69922/20856/14694/26420/14778/11927/11671/23939/216850/22059/18806/17523/13861/18604/18053/22658/12775/20533/17762/18750/18453/209027/11852/246196/18760/15251/53618/19164/14281/64242/23876/70369/11651/56349/238505/14780/212032/51791/26914/56085/69635/14088/76251/93692/78771/13361/69590/93732/12325/105675/80795/18753/319955/26419/12159/14528/14611/14463/19229/214254/223255/105787/52521/382985/170719/15499/11911/67130/66725/22408/18174/15369/17250/26413/26462/104156/11815/68194/11820/20655/54720/69191/12954/14158/213272/19765/13078/20541/13819/13872/75533/170826/53382/67689/110355/19697/54683/16952/14297/16452/56642/12675/18504/14179/76467/64930/269254/13804/30931/11350/16819/19224/18227/228026/18024/16410/72446/12359/21825/11990/13010/76650/207182/383766/20779/71389/66680/17395/11438/12350/56458/16649/56426/50754/17210/56338/229731/18033/66408/17279/22590/18124/22166/67402/21898/101739/12578/16476/67305/18477/70603/12795/230676/17764/230738/100206/71514/433759/16818/230784/68943/74772/57320/14362/15234/18127/213990/16193/22226/231207/12494/19017/79464/18595/11991/21405/11938/13852/69568/17969/15507/69665/15505/71238/17295/93735/14763/11677/14056/11826/20617/14080/18489/21336/64704/232223/65106/108655/211651/74244/56615/232491/68992/16881/243864/13870/13871/26362/72244/59047/18584/74041/27050/22229/22228/11865/12850/26417/101476/12176/26889/11502/66653/22427/19053/19663/12367/234371/15368/14388/22227/17390/17751/71805/78688/18104/15439/234724/12927/74347/112405/22068/75747/13857/11808/12955/13070/18854/72565/14629/19823/14775/108737/12387/331374/19733	290
GO:0071375	cellular response to peptide hormone stimulus	179/13414	215/23577	1.14475223431683e-16	3.88044990337171e-15	1.31728666197702e-15	68421/20846/17700/16367/98496/23830/16324/98415/72674/13924/24014/22278/23797/11545/20393/18605/93759/16000/20186/216233/237542/216443/22433/103988/14783/16362/20787/83431/22318/19062/17913/237858/72508/20913/18604/18053/192157/20851/20850/20848/12921/14599/18750/14784/12702/108100/14527/19325/14245/79221/12192/22095/68054/11651/11472/14756/11607/18708/72993/18753/210789/50933/14600/105787/14083/15499/207495/11512/15370/20683/12703/74143/56637/80978/18607/22084/20383/52020/12445/18519/14158/106572/104215/16867/11789/12322/19255/19653/19697/107351/16452/19211/20411/14732/240675/18761/64930/56017/338346/18227/50915/20402/16176/19262/18795/320706/20779/19246/56436/12349/11608/208188/18759/67749/56458/18770/20416/229709/18033/51788/19892/68922/18124/329877/230514/100102/18710/19268/230796/11610/70556/18762/67389/231207/19303/19247/22628/23921/16369/16591/27273/12390/16846/14602/19016/232339/74741/11652/233080/20430/16001/12877/18479/16332/18576/53322/18751/434246/19267/16002/16334/16337/384783/13685/18709/17274/12927/11606/75747/16173/235344/12988/18746/17918/83946/12700/171429/20588/12387	179
GO:0007611	learning or memory	214/13414	265/23577	1.29920775335801e-16	4.37913754606434e-15	1.48657491374416e-15	18387/210933/98388/329165/12912/13798/21367/12227/12290/11352/21960/110648/98660/19165/20393/21337/27403/16000/67405/432530/13649/11548/22333/14667/14799/83429/18472/20317/15567/18015/18121/16400/18013/19049/21833/23829/12921/17762/18750/104111/16777/15251/110893/19164/218038/195208/20238/20418/13488/15466/51791/212937/18212/17260/218461/15357/20620/11843/12647/63985/319984/15558/18163/11514/53357/60597/58234/11419/18174/223921/29813/16402/18574/14811/18203/12846/545156/13490/11820/104015/54720/240057/16440/268934/224671/14652/20807/224938/18189/20983/12326/13653/67869/104027/11555/246317/225870/18190/67979/19211/15566/66673/11554/16181/16917/19224/66860/21375/17242/18508/12064/17536/27103/214230/67092/16176/18795/241656/20614/57138/11538/99296/18216/13123/208188/12038/24088/654362/18211/11444/18049/64378/242202/16875/12801/18198/56710/76376/16476/15572/329934/19063/13844/15565/56717/18762/19699/22226/15194/11980/16590/231380/13048/14371/19085/21333/114142/19283/19242/320127/109880/66797/21336/108073/18430/232333/15465/12288/12444/14812/16653/110891/232975/75410/259277/243961/20927/11441/108071/233489/18479/11785/12752/101489/13491/54006/16002/21823/210274/26889/22335/72108/74653/12367/17159/234593/57340/16412/12362/16835/214162/23821/13489/17967/20897/56469/67685/50876/13051/53328/14168/14266/14829/108012	214
GO:0090257	regulation of muscle system process	181/13414	218/23577	1.35783757233708e-16	4.55104435761968e-15	1.54493169081996e-15	17700/22218/16011/208727/381290/11539/17928/21952/21956/19735/11931/12372/98660/11545/14219/18821/21337/216033/21390/16000/114774/29856/11548/11749/11541/214384/57785/18436/11640/16480/18750/16518/20606/20698/238130/238161/110893/12652/12671/20191/109620/13614/16468/56320/212937/17260/76469/14062/238871/16398/12325/11534/16531/21924/140781/14463/11549/68813/19219/12818/67731/22402/328572/19230/106393/268860/67451/13383/56637/20655/18091/74116/18585/11629/20807/57440/20541/13511/14815/11555/17128/17131/67655/18018/110355/11474/19091/76055/11551/11554/19224/22138/54598/11552/18429/11550/228785/11486/208188/22065/56458/18167/16905/20416/14613/11928/12373/242202/108058/109676/114249/21338/19055/435766/18124/16600/18578/13615/230738/16818/19204/433766/230857/230899/56717/74155/433809/11603/109552/18127/22226/11553/16590/11938/17969/14886/57080/109624/14489/21336/12154/108655/50501/30937/18430/12288/16485/319552/20190/68667/20927/17258/75547/18479/17540/21676/12310/11937/30926/21953/21957/16535/13043/11739/15111/78688/11606/71544/23988/66402/108015/17127/69642/11848/17897/20271/20264/14168/192176/13405/70008	181
GO:1903706	regulation of hemopoiesis	291/13414	378/23577	1.48577759102986e-16	4.93040202311728e-15	1.67371129249566e-15	16171/98366/22637/107527/20846/12370/12487/12477/12912/16147/227326/16331/13345/226421/20668/19264/214498/381305/240873/320404/27217/63953/15284/17221/17863/22361/56484/12142/83554/11776/16969/69754/17311/15978/83430/67596/16878/22433/22778/17268/16160/16189/16191/16362/216742/216781/216799/104709/15218/16859/18015/20304/20302/18103/18102/57765/13866/22780/12985/19401/12775/20851/20850/20848/16416/11421/18750/15223/15902/20259/18035/20663/15251/268564/12192/14281/238377/192119/15519/217864/14634/16323/319159/319160/319161/238555/69386/319155/326620/17300/12522/20963/26564/17260/11774/27220/18708/328365/70564/12159/17387/19229/13655/19645/21943/18996/16197/14000/21847/211770/17869/93686/57259/74039/223870/19411/12703/21832/12053/15205/15163/14390/12394/13388/26416/18712/57757/14998/14960/11596/22339/21950/20662/68027/12193/16867/14309/21417/11789/15526/65113/269023/16149/170826/19255/17131/620235/16952/21873/14102/16825/14462/16184/16169/12151/67122/18128/14582/11350/11480/18024/22034/12505/16909/17536/19419/12010/14118/16176/215653/16449/16658/241764/11486/74614/67017/14683/56436/72147/16196/12349/16183/60505/229323/16159/229473/12479/22724/23897/19885/18129/630146/229700/12977/16842/97086/17096/192656/230126/30936/15977/12578/16476/639781/21349/12986/16818/99982/56717/67087/70673/15208/18762/12571/74511/20423/16193/14184/16542/57816/14357/170741/108723/14255/14254/15289/381695/16846/109880/65963/66058/15404/15405/232174/14461/17342/211651/74244/15170/70809/93694/21946/56457/26362/54624/22177/243910/50794/14159/723840/22083/16190/246779/233904/11501/11772/14082/14456/20377/69068/97165/234396/16453/18997/234515/16168/74256/234695/52335/76527/22761/14087/23871/72828/235320/16173/66317/214812/235497/19659/56492/81897/11848/74443/21813/12387/12768/12772/209446/14460/74131	291
GO:0016331	morphogenesis of embryonic epithelium	153/13414	179/23577	1.48755005725966e-16	4.93040202311728e-15	1.67371129249566e-15	98711/19335/20353/12370/18505/14633/11352/93840/13800/21808/270685/17684/18119/69718/11783/216285/12808/15110/13543/21410/380718/18121/19401/57265/22412/217325/238057/19878/20666/20115/22160/207304/20471/15251/108156/16450/20677/21418/19206/16371/16372/14165/22418/12159/18530/65100/22772/14573/56274/252973/14368/105782/18141/22422/12614/140570/58234/106042/19411/76779/13544/22061/74143/73916/20997/22084/20681/71461/21815/225164/225876/240641/15242/54612/18504/14179/24069/14462/18510/64930/11350/16870/24136/14725/50884/22034/20732/107586/245866/58231/20971/99377/12162/16776/20319/22414/99683/16911/23908/12042/18749/26409/100169/69073/93760/230824/269593/22417/15208/20481/13542/14362/20423/67661/15194/231214/79464/27428/654470/30841/56334/18609/22413/81896/19713/330409/22158/16974/22323/20733/243905/56847/244058/12850/21804/14183/54006/20377/50768/22341/234366/18747/58198/16373/19143/102774/19378/12160/76365/235626/636931/12387/11835	153
GO:0003007	heart morphogenesis	209/13414	258/23577	1.51749349079586e-16	5.00185976026966e-15	1.69796887251598e-15	20671/14048/14200/12168/18187/16147/21952/21956/93840/21808/19130/215798/17684/52906/14609/18119/50721/17246/17938/68585/16568/15110/22416/22059/13543/21385/18121/67888/19401/57265/12006/14387/15902/20666/22160/11622/64010/20471/15251/19164/399558/192119/20191/20677/17300/109620/21418/17702/19206/17260/68018/68927/16392/218772/328365/22418/66923/21924/12166/12159/140781/14180/14463/18996/723905/71175/252973/22762/11600/15117/17069/14106/66513/77044/12824/76779/239719/20583/67451/21380/13544/15205/77446/73916/11504/13876/20997/13388/18091/224640/18712/22339/20807/20662/20541/225164/17128/17131/18018/225876/67795/107765/19662/16814/14179/24069/18569/14462/18128/20181/12831/11477/241431/14725/11909/22138/17868/11464/21825/12156/16449/107586/14225/228785/228788/228790/245866/20613/12162/15213/51938/329628/20429/18167/20319/13636/14613/18129/229700/12814/13609/18741/99683/16007/14707/320790/21812/16476/20148/56717/63958/14362/66993/20423/67661/107823/17701/19664/21814/116701/21386/21388/17906/56334/20602/13846/22413/93735/319757/384452/12154/67784/16974/269878/20190/16623/17292/22411/277939/57342/21676/14183/16337/244349/50768/15111/12876/18168/15227/22761/112405/22601/20586/13857/57246/17127/17130/22003/19378/17999/12160/74025/17897/21813/22437/12387/22773/192176/22290	209
GO:0090287	regulation of cellular response to growth factor stimulus	204/13414	251/23577	1.75292871093361e-16	5.7461388403461e-15	1.95062743773063e-15	383491/21419/257630/98403/12633/12168/320460/14733/213452/23893/17684/74048/93759/83554/20869/58250/13179/67603/380664/12512/22433/319922/14783/14172/76884/214384/22059/17913/18121/22057/278507/16400/18053/74499/66313/217342/11491/20666/72183/21869/19042/15251/21809/66354/17702/18570/15229/105083/14165/22418/12159/14180/219134/14463/16840/24064/13132/239337/11600/19245/71753/18591/22408/246154/15205/19876/13388/18607/407831/12005/224640/12393/22339/65960/22436/18189/68010/240185/21417/14164/14119/225631/320924/52662/21413/17128/17131/17126/664805/17826/17283/72514/15242/226101/54612/68431/21416/14462/18128/77794/11350/14828/69601/241324/11480/14725/13390/12509/21825/14118/241639/14563/72043/19246/76829/65112/20482/14173/24063/229285/20319/69585/18129/18049/94093/242235/114249/16007/53378/12579/19268/22417/17965/70673/15208/20481/14362/78558/17701/14181/20563/19664/68939/16542/330119/55985/21814/116701/22241/80752/75788/14254/170676/12390/333088/15258/71950/20901/101540/20430/244058/18550/14366/69121/101706/18751/21804/14183/56213/735280/14175/20377/14182/353310/78560/102141/69260/22341/14232/15245/67903/94187/20340/11606/23988/13430/73230/80288/18007/207667/17127/17130/93836/17999/235505/81907/21667/12387/12361/236794/13405/80903/14205/237222	204
GO:0060541	respiratory system development	201/13414	247/23577	2.25132124249985e-16	7.33955329658693e-15	2.49153987378183e-15	14048/17681/98711/50785/12168/12912/74591/16011/14633/12654/18986/93840/19165/68897/15483/21412/14219/18119/16000/15364/14632/56351/21853/16878/319939/19058/216560/14172/14257/216725/20692/214384/21387/18121/16400/21833/19401/11421/14599/15223/107817/18109/20666/23795/104798/21869/18094/15375/64010/20471/18222/21809/192119/17263/171211/14634/20238/14186/14165/21834/71228/22418/12166/12159/17387/14180/14463/24064/723905/320277/252973/22762/239405/66513/328572/22422/12614/19411/20683/26413/15205/77446/73693/73703/20465/12005/30051/224727/22339/20807/71461/74123/17158/16772/106522/13819/20522/14164/16948/18596/320924/17126/19045/16998/16889/15242/19662/14179/18128/77794/20687/22431/15376/15901/228790/11486/16776/17932/51938/20674/14173/24063/381489/50754/17156/22414/76123/723948/18741/99683/16842/320790/207920/107568/21923/18028/13615/74178/12540/14726/74155/20481/18127/20423/15285/14184/19664/18935/18595/16542/74318/116701/21388/20602/13047/72154/18590/231872/15289/13395/75725/114142/22413/12638/108655/22158/16974/17313/16653/19227/14709/71722/12606/243931/56847/101706/233752/26417/14183/13360/101772/14182/11886/19339/16598/15245/244585/52335/244653/68790/15227/22601/20897/19378/13036/74025/13138/21813/12387/22773/13607	201
GO:0048588	developmental cell growth	182/13414	220/23577	2.34090930694509e-16	7.59014398110564e-15	2.57660726920043e-15	116837/12168/77300/18187/14268/74117/20980/21960/18845/15468/20869/50721/16000/20979/216344/66225/12808/14025/68585/20564/76884/76901/213084/320027/14566/22416/22368/214384/26398/18208/83431/20415/18472/12569/11858/22415/17762/11302/20403/238161/18080/68404/13614/20354/56320/17755/22330/22418/218877/12891/14463/12934/20356/116838/12818/22402/328572/381022/19411/65079/239790/20357/56637/11820/21844/13508/27279/240058/74116/12305/22339/20807/19280/13640/20983/14815/18998/83814/240396/17919/67655/14419/396184/14297/19091/319740/11554/71653/56177/11350/16870/24136/12064/27103/214585/69737/71436/266692/11538/12561/50706/229285/13175/12904/18049/108058/56376/65086/13841/20404/99982/68350/70433/56717/18762/13542/20563/52822/18096/104382/22241/19415/319974/16885/18261/75788/74132/319757/243743/19692/20355/13796/23945/18844/108655/211232/20315/269878/17136/20981/20430/17984/244058/18213/29875/18479/13690/110058/13043/211323/234214/11739/18997/71955/11606/244667/16412/23988/13430/235072/20361/53869/20187/81907/23999/20350/16779/23807/235611/76499/21813/54214/12387/12774/22284/236794/14168/140571/16728/171207/18846/382253	182
GO:0001894	tissue homeostasis	177/13414	213/23577	2.47947102003822e-16	7.9959589759719e-15	2.71436827456816e-15	383491/12839/66620/13869/74591/16147/227326/227331/16331/12043/18783/100039795/246256/23797/22283/12490/237313/14219/22295/11994/20869/382406/216274/71769/17245/13649/245944/20520/114230/68275/18015/66983/107476/380718/353047/16416/16470/170758/12516/26380/104871/13386/17300/14538/75124/20963/114304/210992/110789/26556/14062/27220/319955/170677/19229/19645/21943/19219/18383/12818/20289/19354/12824/22042/13052/20655/22157/21784/12815/224792/22339/20807/13819/14309/18596/225600/170826/11555/17202/620235/16998/54683/16889/19662/16825/332397/53416/18012/16410/22034/17754/75608/68728/20779/14683/56802/16196/12349/241950/229320/13038/13040/67171/12977/13609/11304/19892/73750/69807/21898/26562/230872/260305/16193/11518/12494/19126/16826/16542/20750/21405/19247/18439/19353/14255/27273/319757/11677/19349/14461/22346/212541/16974/20901/16653/19227/16541/12028/72088/233328/26557/12751/22141/19226/12721/11501/17833/26889/104271/12725/234404/257632/67378/333329/77087/23854/16412/19340/11433/56379/72828/214162/56506/12988/102774/75782/13036/56492/213208/22041/74025/81897/19228/12387/12772/14460/74131	177
GO:0070371	ERK1 and ERK2 cascade	234/13414	295/23577	2.8836316938284e-16	9.24932617493561e-15	3.13984571529476e-15	620393/12633/13869/14268/227326/12778/21934/98432/17167/213452/12654/11352/16963/27218/63953/11910/13982/215748/14219/19886/18119/17319/27403/21859/16000/67603/19279/327826/215449/16878/22433/13649/14172/171285/14257/57783/11687/327957/18816/12957/20296/20306/20290/20304/20308/20305/20302/20303/18673/13866/19401/72349/16416/18750/26941/217378/16413/12192/238555/18105/14538/56705/75607/20963/14186/51791/14063/14062/15357/14165/12159/29811/27374/14463/19229/11549/70086/15558/21943/24064/321019/19219/13132/11600/17869/18591/14114/239659/26413/21832/13383/21844/22350/14289/19252/22339/12266/12193/14309/18189/11516/381126/24066/16149/18596/19255/13176/17128/108995/56708/19211/11475/72514/107221/14179/107746/11350/69601/14526/16410/12505/56369/19419/16176/11998/12156/252864/20779/71878/19246/14173/24063/18441/76089/54635/99571/14161/110135/24088/50754/18211/404710/20416/19260/109905/108058/13645/114249/16007/17096/192656/13841/384009/16600/21898/16476/230777/13844/230857/66259/18784/13836/74155/18762/16193/14184/18595/16542/63873/19247/56221/18590/15289/109880/93695/107607/12922/18430/110157/232339/15170/64654/378425/12273/101540/101568/56636/11441/18584/109689/12426/109042/76954/26417/66824/14183/64384/101613/14175/14170/20300/14456/66959/319520/80857/15111/18168/13617/257632/17751/20299/20312/20295/234593/85305/117148/11606/71785/23988/13857/73230/319239/13489/12988/20361/13036/270190/22041/12768/12771/11836/16728/13405/70008	234
GO:0007623	circadian rhythm	159/13414	188/23577	3.07055993733051e-16	9.7962356075475e-15	3.32550369795885e-15	17978/18143/12912/18627/21934/98432/11539/75605/13211/51810/19130/15182/18646/53404/93759/11540/12952/16000/110312/21853/432530/103583/26420/12981/19377/20787/20185/18626/22059/18432/15567/18126/21410/382543/18053/217166/21973/27419/11298/104318/217369/19878/15902/11622/21869/217732/116870/15904/18030/13488/18212/27220/353187/16531/26419/30044/56335/27374/66645/219158/50789/105787/19219/21847/27373/11911/328572/19013/56637/13490/268903/13548/224671/17691/20473/12916/19045/66704/19653/225998/19091/19211/14102/15566/12234/64707/19215/269254/12953/12064/107515/381413/246313/15901/269378/14601/21969/11486/17201/18389/13123/192167/12457/18167/18211/11444/19885/18049/246691/99586/17777/16847/108079/230753/71514/433759/230777/15903/24111/18628/16193/19046/19017/12753/19092/11991/26414/19047/16508/14056/14602/232087/14583/58182/50501/20893/19016/79362/272322/18752/107503/13170/22215/18213/109042/11865/195646/13491/17773/13864/11906/12362/244701/214162/13489/18854/19883/387285/20669	159
GO:0001822	kidney development	216/13414	269/23577	3.17715597393971e-16	1.00824002875129e-14	3.42264730899217e-15	14048/98711/21419/12633/13838/12829/12828/74019/12043/14633/18514/93840/269152/21808/108000/52906/21412/20464/71371/18541/15978/21853/14561/16878/216560/16568/18015/21410/18121/16400/15415/19401/69847/22412/16416/11421/107817/18263/12879/15902/11622/20471/18073/14634/20677/11607/17300/12161/21418/17129/100503085/19206/271127/16371/16372/17260/13003/218476/15229/68927/14165/218772/71228/12159/105504/18095/14573/73692/70350/107587/382985/11600/211401/17869/246221/18591/22270/22422/66725/22408/11827/209039/109663/83396/15205/13383/268902/723952/11504/240025/13388/18763/20681/18131/224727/22339/20472/17075/11789/13653/14164/18596/17128/17131/17126/18426/14537/18552/74055/18504/226154/14179/56350/14462/18510/18128/64930/15431/12388/228357/12505/12359/22431/12064/107515/14260/20495/14118/12125/12156/16449/74533/72043/12162/16776/15213/11608/14173/24063/329628/55994/99929/30953/226548/18129/22414/109674/13809/114249/214133/23908/13841/21812/16348/100102/15903/22417/12733/67087/15208/20423/20537/22393/19126/20563/18595/231470/23948/13047/18590/94192/319757/11677/11826/11746/53421/66277/19713/12267/19277/319197/243931/12028/66333/22411/14183/12577/13642/11601/20377/14182/18004/12931/13617/17125/58198/244585/16373/71805/11606/71785/22601/73230/56379/67703/387236/235320/20897/17127/17130/71602/72135/74025/16779/12387/19108	216
GO:0002064	epithelial cell development	193/13414	236/23577	3.26207208582015e-16	1.02429063494753e-14	3.47713390200441e-15	110895/16147/81879/12767/19130/387201/13982/17761/12142/19886/14609/22295/108829/11994/12822/327826/215449/22433/216560/18472/22344/15408/19401/18613/26941/19878/15375/319710/238247/15251/73422/192119/58208/723941/94246/193385/12161/21418/13610/15466/100124491/14063/218518/26401/286940/218756/218772/22418/12159/75019/319448/16840/12224/239250/252973/105782/18591/22422/380959/223864/16681/19411/12741/22061/12737/77446/20655/16509/22350/17356/240025/13388/18607/66705/20681/30051/328789/12954/18132/224796/19280/20473/14309/19877/19123/15488/225631/13409/21873/50796/19726/22352/667663/18128/107746/329421/22431/18508/16176/16449/12075/53626/67231/15901/228852/21420/56436/20672/229320/622434/76089/18211/73940/71913/53868/77595/70737/229595/18129/109905/109674/99683/21916/73750/69073/29876/12540/13836/12571/100986/18669/19744/14284/14184/11518/12020/12753/27428/80291/75695/12739/19353/17341/94192/17295/12638/319757/232156/22421/11941/21937/319801/50918/319197/20733/74206/21872/723884/17921/207728/11865/14183/16150/102247/14182/14107/72333/71805/12562/104394/244653/11606/93742/14739/20586/19143/214597/320051/14155/71602/12160/107993/14775/16779/17874/12387/12155/72065/20675/13405/11835/77929/22589	193
GO:0051056	regulation of small GTPase mediated signal transduction	193/13414	236/23577	3.26207208582015e-16	1.02429063494753e-14	3.47713390200441e-15	211673/109294/226970/12825/74018/26554/227326/53972/64095/227377/11352/78255/226525/17926/226751/320404/21808/73910/110279/16000/17311/52666/94176/11548/380698/216831/442801/380711/109934/18015/16400/18053/13866/19157/192662/20403/56784/11845/20663/263406/217692/14744/56349/193385/30938/14121/218397/19418/14063/14062/14064/110596/76041/14165/71704/268739/219140/11549/67168/24064/223254/110168/223435/223513/239530/72318/65079/12053/545156/19876/21844/16443/24001/22084/240057/26382/22324/381112/20662/75415/12558/19762/574402/74002/106952/71302/18596/20469/107351/74055/71972/73728/56392/215632/22325/107746/11350/99326/241308/227743/69601/227801/320271/108699/228355/104418/19419/241694/20779/228850/277360/99371/24063/18211/16800/229541/18129/18049/12977/57257/108058/77669/99167/68016/11303/14745/16765/13844/110351/72754/213649/170731/269608/57295/19699/20563/231532/19415/56715/319974/23921/75104/19159/17295/320127/54324/11517/70527/232201/232227/232237/70727/243621/213522/14235/11857/16653/67425/319197/16801/74206/19158/75547/109689/207212/102098/54126/17207/19414/234094/211323/19053/50768/50753/234353/17925/14065/14766/330863/244668/16412/71544/13430/57810/69632/11806/12175/68178/59046/19417/114713/235633/78826	193
GO:0043270	positive regulation of ion transport	224/13414	281/23577	4.36258635352154e-16	1.35456780167264e-14	4.59831757223946e-15	18387/277328/22218/21934/71111/226407/12767/11539/11931/16963/240899/23797/215748/20393/432442/21337/11735/11540/17319/27403/268345/54140/68585/16533/26420/16163/216739/246049/118454/11840/22368/193003/11932/18436/246788/15567/11418/20304/20303/246198/15114/26399/16518/14428/73389/238161/238276/15512/12061/11651/20191/11472/15216/13614/94245/75607/13488/93692/26556/14062/15165/12289/18753/12159/16854/50769/12934/21943/14169/11838/53357/18591/12257/58234/12805/105722/223864/11827/268860/26565/14167/13383/107589/12374/12856/14805/246133/16509/18546/18607/18091/11596/54393/57440/16867/16573/20983/14815/12322/18596/11555/83814/14419/19091/76055/433256/11554/12296/11350/20910/14526/53416/241528/56398/12335/12010/16176/18429/11998/18795/18803/59091/14683/13616/18216/11438/22065/70839/18441/18167/11444/13040/59020/229709/68312/229715/109676/65086/65973/69908/19204/13844/68943/15565/242735/230899/57320/433809/109552/18671/18670/12293/19699/16511/13483/22226/269642/15194/22393/116873/11980/15945/18125/57816/18439/109305/14467/18787/12638/16846/12922/11517/20617/22320/22044/16438/11941/232333/20315/16485/381812/14812/56746/11652/12028/16514/20927/16502/80982/18442/20866/54208/76560/13491/16535/16150/11440/11739/110877/16453/14065/13617/234779/69047/11606/22068/13430/319239/235281/21838/15561/13489/22063/11933/76257/333433/20271/12424/12768/12361/19733/192176/13405/12766	224
